loss	auc	accuracy	kappa	val_loss	val_auc	val_accuracy	val_kappa	lr
1.7736800909042358	0.5354393720626831	0.5520274639129639	0.05825108289718628	0.740604043006897	0.6019375920295715	0.549850583076477	0.1289299726486206	0.0010000000474974513
0.7313622236251831	0.5796290040016174	0.5922366380691528	0.1094774603843689	0.6683303117752075	0.6285948753356934	0.617087721824646	0.16438210010528564	0.0010000000474974513
0.6524056196212769	0.6317393779754639	0.6199144124984741	0.15573406219482422	0.635039210319519	0.6598605513572693	0.6352893114089966	0.15090566873550415	0.0010000000474974513
0.6360593438148499	0.6568199396133423	0.6365211009979248	0.1943359375	0.6399703621864319	0.6601570844650269	0.6299918293952942	0.12103283405303955	0.0010000000474974513
0.6226348876953125	0.6782383322715759	0.6508863568305969	0.22741568088531494	0.6274397969245911	0.6722336411476135	0.6476501226425171	0.2150566577911377	0.0010000000474974513
0.6102740168571472	0.697247326374054	0.6629083752632141	0.26054614782333374	0.6273397207260132	0.6694352626800537	0.6502309441566467	0.2094736099243164	0.0010000000474974513
0.594696044921875	0.7198176980018616	0.6813489198684692	0.30577099323272705	0.624111533164978	0.6825147271156311	0.6498234272003174	0.19859594106674194	0.0010000000474974513
0.5791501998901367	0.7417782545089722	0.6945934891700745	0.3380095362663269	0.6153279542922974	0.6952764391899109	0.6564792394638062	0.26480692625045776	0.0010000000474974513
0.5602710843086243	0.7641078233718872	0.7087550163269043	0.37208467721939087	0.614338755607605	0.7020995616912842	0.6605541706085205	0.2859496474266052	0.0010000000474974513
0.5397520065307617	0.7855470776557922	0.7226787805557251	0.405362069606781	0.6133923530578613	0.6986968517303467	0.6642217040061951	0.2549143433570862	0.0010000000474974513
0.521963357925415	0.8030832409858704	0.7375874519348145	0.4378085732460022	0.6139013767242432	0.7009502053260803	0.6613692045211792	0.272921085357666	0.0010000000474974513
0.504820704460144	0.8179299831390381	0.7475378513336182	0.461733877658844	0.6401113271713257	0.6832313537597656	0.6556642055511475	0.2577654719352722	0.0010000000474974513
0.48383739590644836	0.8354529142379761	0.7622427344322205	0.49393635988235474	0.6200544238090515	0.7113966345787048	0.6653083562850952	0.30256253480911255	0.0010000000474974513
0.467072993516922	0.8488772511482239	0.7744005918502808	0.5223185420036316	0.6429268717765808	0.6920971870422363	0.6579733490943909	0.2745974063873291	0.0010000000474974513
0.44916486740112305	0.8609027862548828	0.781226634979248	0.536995530128479	0.6398285031318665	0.7046414017677307	0.6672099828720093	0.2868580222129822	0.0010000000474974513
0.39174801111221313	0.898618757724762	0.8166134357452393	0.613262951374054	0.6593113541603088	0.7154091000556946	0.6765824556350708	0.3141789436340332	0.00020000000949949026
0.3764530420303345	0.9069799780845642	0.8285675644874573	0.6389586925506592	0.6646692156791687	0.7148271203041077	0.6714208126068115	0.3054589033126831	0.00020000000949949026
0.3726491630077362	0.9090011715888977	0.8291788101196289	0.6406504511833191	0.6734884977340698	0.7147513628005981	0.6761749386787415	0.3106107711791992	0.00020000000949949026
0.36593982577323914	0.9122902750968933	0.8298240900039673	0.6416886448860168	0.6732174754142761	0.7145880460739136	0.6733224391937256	0.3121300935745239	0.00020000000949949026
0.358341783285141	0.9163362383842468	0.8380764722824097	0.659648060798645	0.6803533434867859	0.7126164436340332	0.6720999479293823	0.29631561040878296	0.00020000000949949026
