epoch	accuracy	auc	kappa	loss	lr	val_accuracy	val_auc	val_kappa	val_loss
0	0.6017455458641052	0.5914592146873474	0.059957921504974365	0.6613796949386597	0.001	0.6128769516944885	0.6292961835861206	0.07233834266662598	0.6504718065261841
1	0.6244651079177856	0.6390682458877563	0.14899182319641113	0.6438053846359253	0.001	0.6384134888648987	0.6582477688789368	0.15050196647644043	0.6384284496307373
2	0.6504109501838684	0.6829381585121155	0.22112959623336792	0.6204895973205566	0.001	0.6472426056861877	0.6816070675849915	0.2341936230659485	0.6255114674568176
3	0.6780887246131897	0.7234634757041931	0.2952062487602234	0.59115070104599	0.001	0.6529475450515747	0.6834149360656738	0.2093755006790161	0.6248356103897095
4	0.7037628293037415	0.7637053728103638	0.35721296072006226	0.5593203902244568	0.001	0.6632708311080933	0.6964115500450134	0.2592703700065613	0.6160501837730408
5	0.7236976027488708	0.7939112186431885	0.40573644638061523	0.5299587845802307	0.001	0.6691116690635681	0.7009996175765991	0.28639161586761475	0.6219749450683594
6	0.7482849955558777	0.8226737976074219	0.46208614110946655	0.4977134168148041	0.001	0.6681607961654663	0.6935661435127258	0.268854022026062	0.636528491973877
7	0.768287718296051	0.8464841246604919	0.5081264972686768	0.46818098425865173	0.001	0.6638141870498657	0.6914119720458984	0.2820262312889099	0.6558529138565063
8	0.7861509323120117	0.8688821792602539	0.5474108457565308	0.43709230422973633	0.001	0.6693833470344543	0.7091835737228394	0.300728440284729	0.6707489490509033
9	0.7978333234786987	0.8801876902580261	0.5732536315917969	0.41990816593170166	0.001	0.6735941171646118	0.7068495154380798	0.30699974298477173	0.6816385984420776
10	0.8375331163406372	0.9197837710380554	0.6576807498931885	0.3506582975387573	0.00020000001	0.6704699993133545	0.703227162361145	0.30102407932281494	0.7442298531532288
11	0.8470081090927124	0.9276671409606934	0.6782673597335815	0.3321821689605713	0.00020000001	0.6703341603279114	0.7057176828384399	0.30007845163345337	0.766823410987854
12	0.8508456349372864	0.9308738708496094	0.6866939067840576	0.3252529501914978	0.00020000001	0.6704699993133545	0.7039515972137451	0.29526031017303467	0.7812139391899109
13	0.8534605503082275	0.9349694848060608	0.6924855709075928	0.31566673517227173	0.00020000001	0.6663950085639954	0.7010184526443481	0.29362952709198	0.7970139980316162
14	0.8550906777381897	0.9360446929931641	0.696122407913208	0.3129691779613495	0.00020000001	0.6646291613578796	0.7021017670631409	0.29413479566574097	0.8113880753517151
