loss	auc	accuracy	kappa	val_loss	val_auc	val_accuracy	val_kappa	lr
0.6655750870704651	0.596639096736908	0.6023908257484436	0.07374727725982666	0.6561509966850281	0.6364864706993103	0.6192610859870911	0.14129775762557983	0.0010000000474974513
0.6326683163642883	0.6613160371780396	0.636792778968811	0.1857888102531433	0.6395239233970642	0.6562139987945557	0.6329801678657532	0.15642774105072021	0.0010000000474974513
0.589219331741333	0.7287569046020508	0.6800244450569153	0.3010895252227783	0.653630793094635	0.6338861584663391	0.6176310777664185	0.16651546955108643	0.0010000000474974513
0.5294432640075684	0.7944353222846985	0.7264823913574219	0.41215425729751587	0.6925320029258728	0.6418538689613342	0.6219777464866638	0.18073582649230957	0.0010000000474974513
0.4494367837905884	0.8611469268798828	0.78000408411026	0.5323832035064697	0.7379096150398254	0.646737277507782	0.6332518458366394	0.2096763253211975	0.0010000000474974513
0.37125974893569946	0.9083311557769775	0.8265299201011658	0.633944034576416	0.836942195892334	0.6342754364013672	0.6166802644729614	0.19949209690093994	0.0010000000474974513
0.30623653531074524	0.9401422142982483	0.863173246383667	0.7128127813339233	0.9292861819267273	0.6316529512405396	0.6246943473815918	0.1920972466468811	0.0010000000474974513
0.21513251960277557	0.9731855988502502	0.9120763540267944	0.8161700367927551	1.0346529483795166	0.6384066939353943	0.6223852038383484	0.20448100566864014	0.00020000000949949026
0.1919148564338684	0.9784586429595947	0.9210419058799744	0.8350903987884521	1.1054160594940186	0.6418647766113281	0.6241510510444641	0.2113608717918396	0.00020000000949949026
0.17573638260364532	0.9819937348365784	0.9280377626419067	0.8498774766921997	1.1501809358596802	0.6423038244247437	0.627954363822937	0.21444594860076904	0.00020000000949949026
0.16314172744750977	0.9846022725105286	0.9358826279640198	0.8663464188575745	1.1910159587860107	0.6430116891860962	0.6260526776313782	0.21552258729934692	0.00020000000949949026
0.14884889125823975	0.9874552488327026	0.9411464929580688	0.8773073554039001	1.2410317659378052	0.6434764266014099	0.624966025352478	0.21615606546401978	0.00020000000949949026
