loss	auc	accuracy	kappa	val_loss	val_auc	val_accuracy	val_kappa	lr
1.126278042793274	0.5539119243621826	0.545638918876648	0.08382171392440796	0.9696877598762512	0.5221818089485168	0.4164133667945862	0.005614638328552246	0.0010000000474974513
1.057365894317627	0.5583662390708923	0.5423427820205688	0.08303689956665039	1.7922875881195068	0.4930305480957031	0.5369807481765747	-0.023094892501831055	0.0010000000474974513
0.9156848788261414	0.5787181258201599	0.5565415620803833	0.10996687412261963	0.7707746624946594	0.6338245868682861	0.500506579875946	0.11046451330184937	0.0010000000474974513
1.0362440347671509	0.5782827138900757	0.5542596578598022	0.11803388595581055	0.8955907225608826	0.6254688501358032	0.6190476417541504	0.20353341102600098	0.0010000000474974513
0.9506400227546692	0.5834434628486633	0.5621196627616882	0.12282818555831909	0.9429646134376526	0.6321192383766174	0.5987842082977295	0.060013532638549805	0.0010000000474974513
1.0459190607070923	0.5947659611701965	0.5707403421401978	0.14383035898208618	0.6708067655563354	0.6558191776275635	0.6160081028938293	0.23244869709014893	0.0010000000474974513
0.9105702638626099	0.6005954742431641	0.5735294222831726	0.15600407123565674	2.575566291809082	0.5911340713500977	0.5683890581130981	0.05764889717102051	0.0010000000474974513
0.9841530919075012	0.5904242992401123	0.5679513216018677	0.12997478246688843	0.9681380391120911	0.633775532245636	0.5531914830207825	0.16927284002304077	0.0010000000474974513
0.9056656360626221	0.6291706562042236	0.5925456285476685	0.19235193729400635	1.764634609222412	0.6304779052734375	0.5623100399971008	0.17615550756454468	0.0010000000474974513
0.9610036015510559	0.6087658405303955	0.5717545747756958	0.15018391609191895	1.7111656665802002	0.5945294499397278	0.5916919708251953	0.18567848205566406	0.0010000000474974513
0.928640604019165	0.6218279004096985	0.5912778973579407	0.18609875440597534	0.9366351366043091	0.6385465860366821	0.5319148898124695	0.14611703157424927	0.0010000000474974513
0.7553001642227173	0.6471278071403503	0.6080121994018555	0.22337359189987183	0.7828085422515869	0.6505528092384338	0.5937183499336243	0.21215254068374634	0.00020000000949949026
0.7317587733268738	0.650694727897644	0.6171399354934692	0.23960471153259277	0.8343483805656433	0.6600884199142456	0.588652491569519	0.21687793731689453	0.00020000000949949026
0.7600377202033997	0.6541216373443604	0.6176470518112183	0.24416327476501465	0.7082945108413696	0.668724775314331	0.6220871210098267	0.23249578475952148	0.00020000000949949026
0.7243639826774597	0.6583901643753052	0.6087728142738342	0.22784841060638428	0.7618600726127625	0.6755921244621277	0.6180344223976135	0.23992395401000977	0.00020000000949949026
0.73193359375	0.648906409740448	0.6067444086074829	0.22210156917572021	0.7168564796447754	0.679982602596283	0.6058763861656189	0.23461371660232544	0.00020000000949949026
