epoch	accuracy	auc	kappa	loss	lr	val_accuracy	val_auc	val_kappa	val_loss
0	0.545638918876648	0.5539119243621826	0.08382171392440796	1.126278042793274	0.001	0.4164133667945862	0.5221818089485168	0.005614638328552246	0.9696877598762512
1	0.5423427820205688	0.5583662390708923	0.08303689956665039	1.057365894317627	0.001	0.5369807481765747	0.4930305480957031	-0.023094892501831055	1.7922875881195068
2	0.5565415620803833	0.5787181258201599	0.10996687412261963	0.9156848788261414	0.001	0.500506579875946	0.6338245868682861	0.11046451330184937	0.7707746624946594
3	0.5542596578598022	0.5782827138900757	0.11803388595581055	1.0362440347671509	0.001	0.6190476417541504	0.6254688501358032	0.20353341102600098	0.8955907225608826
4	0.5621196627616882	0.5834434628486633	0.12282818555831909	0.9506400227546692	0.001	0.5987842082977295	0.6321192383766174	0.060013532638549805	0.9429646134376526
5	0.5707403421401978	0.5947659611701965	0.14383035898208618	1.0459190607070923	0.001	0.6160081028938293	0.6558191776275635	0.23244869709014893	0.6708067655563354
6	0.5735294222831726	0.6005954742431641	0.15600407123565674	0.9105702638626099	0.001	0.5683890581130981	0.5911340713500977	0.05764889717102051	2.575566291809082
7	0.5679513216018677	0.5904242992401123	0.12997478246688843	0.9841530919075012	0.001	0.5531914830207825	0.633775532245636	0.16927284002304077	0.9681380391120911
8	0.5925456285476685	0.6291706562042236	0.19235193729400635	0.9056656360626221	0.001	0.5623100399971008	0.6304779052734375	0.17615550756454468	1.764634609222412
9	0.5717545747756958	0.6087658405303955	0.15018391609191895	0.9610036015510559	0.001	0.5916919708251953	0.5945294499397278	0.18567848205566406	1.7111656665802002
10	0.5912778973579407	0.6218279004096985	0.18609875440597534	0.928640604019165	0.001	0.5319148898124695	0.6385465860366821	0.14611703157424927	0.9366351366043091
11	0.6080121994018555	0.6471278071403503	0.22337359189987183	0.7553001642227173	0.00020000001	0.5937183499336243	0.6505528092384338	0.21215254068374634	0.7828085422515869
12	0.6171399354934692	0.650694727897644	0.23960471153259277	0.7317587733268738	0.00020000001	0.588652491569519	0.6600884199142456	0.21687793731689453	0.8343483805656433
13	0.6176470518112183	0.6541216373443604	0.24416327476501465	0.7600377202033997	0.00020000001	0.6220871210098267	0.668724775314331	0.23249578475952148	0.7082945108413696
14	0.6087728142738342	0.6583901643753052	0.22784841060638428	0.7243639826774597	0.00020000001	0.6180344223976135	0.6755921244621277	0.23992395401000977	0.7618600726127625
15	0.6067444086074829	0.648906409740448	0.22210156917572021	0.73193359375	0.00020000001	0.6058763861656189	0.679982602596283	0.23461371660232544	0.7168564796447754
