loss	auc	accuracy	kappa	val_loss	val_auc	val_accuracy	val_kappa	lr
0.9978265762329102	0.5503183603286743	0.5668342113494873	0.06089639663696289	1.6489635705947876	0.5932270884513855	0.5671013593673706	0.14273405075073242	0.0010000000474974513
0.7859734296798706	0.5642814040184021	0.5783128142356873	0.07804542779922485	0.7366499304771423	0.5352333784103394	0.5450964570045471	-0.00460207462310791	0.0010000000474974513
0.6789923906326294	0.5869324803352356	0.5855464339256287	0.08300435543060303	0.6686282753944397	0.620425820350647	0.5937245488166809	0.17928141355514526	0.0010000000474974513
0.6638426184654236	0.607913076877594	0.6046661734580994	0.11694294214248657	0.653236985206604	0.636584997177124	0.6102961301803589	0.07326996326446533	0.0010000000474974513
0.6548720002174377	0.6209335327148438	0.613394021987915	0.13306927680969238	0.645584225654602	0.637636125087738	0.6172235608100891	0.12346631288528442	0.0010000000474974513
0.6503232717514038	0.6286762952804565	0.6174352765083313	0.14289551973342896	0.6416674852371216	0.650928795337677	0.6150502562522888	0.09594523906707764	0.0010000000474974513
0.6469861268997192	0.6373403668403625	0.6181484460830688	0.14677292108535767	0.6475744247436523	0.6503055691719055	0.621026873588562	0.12254393100738525	0.0010000000474974513
0.6434140801429749	0.6451640129089355	0.6221897602081299	0.1614072322845459	0.6438168883323669	0.6453752517700195	0.6219777464866638	0.1287916898727417	0.0010000000474974513
0.637467622756958	0.6583045721054077	0.631426990032196	0.18450522422790527	0.6867736577987671	0.5832947492599487	0.5577288866043091	0.10595464706420898	0.0010000000474974513
0.6301825046539307	0.6712994575500488	0.6383209824562073	0.20781081914901733	0.6209996938705444	0.6916884779930115	0.6389567852020264	0.17026406526565552	0.0010000000474974513
0.6216158866882324	0.6855679750442505	0.6512599587440491	0.23727232217788696	0.6187863349914551	0.6889855265617371	0.6525400876998901	0.26037657260894775	0.0010000000474974513
0.6126351356506348	0.6981216669082642	0.6594104170799255	0.25679296255111694	0.6036953926086426	0.7148409485816956	0.6657158136367798	0.30706071853637695	0.0010000000474974513
0.6019917726516724	0.7127218842506409	0.6705155372619629	0.2832576036453247	0.5920716524124146	0.729209303855896	0.6911165714263916	0.321807324886322	0.0010000000474974513
0.5948418974876404	0.7216506600379944	0.6764585971832275	0.29595625400543213	0.6493347883224487	0.6403872966766357	0.6264601945877075	0.15788066387176514	0.0010000000474974513
0.5866434574127197	0.7317317128181458	0.6857637763023376	0.3178877830505371	0.5799860954284668	0.7384015917778015	0.6908448934555054	0.31335556507110596	0.0010000000474974513
0.5759196281433105	0.74449622631073	0.6958839893341064	0.3398370146751404	0.5995973944664001	0.7282671928405762	0.6792991161346436	0.323750376701355	0.0010000000474974513
0.5677826404571533	0.753759503364563	0.7021327018737793	0.35382193326950073	0.5629109740257263	0.760726273059845	0.714887261390686	0.3630319833755493	0.0010000000474974513
0.5580358505249023	0.7647227644920349	0.7150037288665771	0.3822938799858093	0.5629047155380249	0.7590807676315308	0.7071447968482971	0.3668503165245056	0.0010000000474974513
0.5520021915435791	0.7715915441513062	0.717380940914154	0.38862061500549316	0.5551463961601257	0.7680886387825012	0.7114914655685425	0.3902597427368164	0.0010000000474974513
