epoch	accuracy	auc	kappa	loss	lr	val_accuracy	val_auc	val_kappa	val_loss
0	0.5668342113494873	0.5503183603286743	0.06089639663696289	0.9978265762329102	0.001	0.5671013593673706	0.5932270884513855	0.14273405075073242	1.6489635705947876
1	0.5783128142356873	0.5642814040184021	0.07804542779922485	0.7859734296798706	0.001	0.5450964570045471	0.5352333784103394	-0.00460207462310791	0.7366499304771423
2	0.5855464339256287	0.5869324803352356	0.08300435543060303	0.6789923906326294	0.001	0.5937245488166809	0.620425820350647	0.17928141355514526	0.6686282753944397
3	0.6046661734580994	0.607913076877594	0.11694294214248657	0.6638426184654236	0.001	0.6102961301803589	0.636584997177124	0.07326996326446533	0.653236985206604
4	0.613394021987915	0.6209335327148438	0.13306927680969238	0.6548720002174377	0.001	0.6172235608100891	0.637636125087738	0.12346631288528442	0.645584225654602
5	0.6174352765083313	0.6286762952804565	0.14289551973342896	0.6503232717514038	0.001	0.6150502562522888	0.650928795337677	0.09594523906707764	0.6416674852371216
6	0.6181484460830688	0.6373403668403625	0.14677292108535767	0.6469861268997192	0.001	0.621026873588562	0.6503055691719055	0.12254393100738525	0.6475744247436523
7	0.6221897602081299	0.6451640129089355	0.1614072322845459	0.6434140801429749	0.001	0.6219777464866638	0.6453752517700195	0.1287916898727417	0.6438168883323669
8	0.631426990032196	0.6583045721054077	0.18450522422790527	0.637467622756958	0.001	0.5577288866043091	0.5832947492599487	0.10595464706420898	0.6867736577987671
9	0.6383209824562073	0.6712994575500488	0.20781081914901733	0.6301825046539307	0.001	0.6389567852020264	0.6916884779930115	0.17026406526565552	0.6209996938705444
10	0.6512599587440491	0.6855679750442505	0.23727232217788696	0.6216158866882324	0.001	0.6525400876998901	0.6889855265617371	0.26037657260894775	0.6187863349914551
11	0.6594104170799255	0.6981216669082642	0.25679296255111694	0.6126351356506348	0.001	0.6657158136367798	0.7148409485816956	0.30706071853637695	0.6036953926086426
12	0.6705155372619629	0.7127218842506409	0.2832576036453247	0.6019917726516724	0.001	0.6911165714263916	0.729209303855896	0.321807324886322	0.5920716524124146
13	0.6764585971832275	0.7216506600379944	0.29595625400543213	0.5948418974876404	0.001	0.6264601945877075	0.6403872966766357	0.15788066387176514	0.6493347883224487
14	0.6857637763023376	0.7317317128181458	0.3178877830505371	0.5866434574127197	0.001	0.6908448934555054	0.7384015917778015	0.31335556507110596	0.5799860954284668
15	0.6958839893341064	0.74449622631073	0.3398370146751404	0.5759196281433105	0.001	0.6792991161346436	0.7282671928405762	0.323750376701355	0.5995973944664001
16	0.7021327018737793	0.753759503364563	0.35382193326950073	0.5677826404571533	0.001	0.714887261390686	0.760726273059845	0.3630319833755493	0.5629109740257263
17	0.7150037288665771	0.7647227644920349	0.3822938799858093	0.5580358505249023	0.001	0.7071447968482971	0.7590807676315308	0.3668503165245056	0.5629047155380249
18	0.717380940914154	0.7715915441513062	0.38862061500549316	0.5520021915435791	0.001	0.7114914655685425	0.7680886387825012	0.3902597427368164	0.5551463961601257
19	0.7202336192131042	0.774789571762085	0.39492809772491455	0.5498633980751038	0.001	0.7112197875976562	0.7597001791000366	0.3639090061187744	0.5591986179351807
20	0.7256333827972412	0.7828827500343323	0.40811634063720703	0.5406226515769958	0.001	0.7180114388465881	0.7662671208381653	0.3895185589790344	0.5536472797393799
21	0.7339876294136047	0.7913177609443665	0.4268960952758789	0.5329747796058655	0.001	0.6860907077789307	0.7486334443092346	0.35153722763061523	0.5941531658172607
22	0.7359912991523743	0.7970201969146729	0.43182694911956787	0.5268089771270752	0.001	0.7241238951683044	0.7765504717826843	0.4043305516242981	0.5448107123374939
23	0.7368742823600769	0.8017027974128723	0.4347577691078186	0.5207011103630066	0.001	0.7207280397415161	0.7756820321083069	0.38137364387512207	0.5504845380783081
24	0.7463492751121521	0.8106526136398315	0.4554241895675659	0.5125886797904968	0.001	0.7229014039039612	0.7759787440299988	0.41456717252731323	0.5488695502281189
25	0.7466209530830383	0.8136624693870544	0.45661574602127075	0.5079079270362854	0.001	0.7299646735191345	0.7795453071594238	0.41749900579452515	0.5411359071731567
26	0.7550091743469238	0.8210361003875732	0.4750669002532959	0.49992772936820984	0.001	0.7108122706413269	0.7576711177825928	0.36761999130249023	0.5664105415344238
27	0.7580316662788391	0.8260218501091003	0.48204201459884644	0.4933684766292572	0.001	0.7325454950332642	0.7865223288536072	0.4174681305885315	0.5395405292510986
28	0.7622427344322205	0.8317418694496155	0.49206238985061646	0.4868188500404358	0.001	0.7242597341537476	0.7781243920326233	0.39018213748931885	0.5515120029449463
29	0.7650614976882935	0.8366373777389526	0.4984542727470398	0.48088961839675903	0.001	0.7269763946533203	0.780178427696228	0.40026766061782837	0.5468222498893738
30	0.7737213969230652	0.8420564532279968	0.5172167420387268	0.4733332097530365	0.001	0.7281988859176636	0.7870822548866272	0.43080323934555054	0.5449869632720947
31	0.7757250666618347	0.8506271243095398	0.5224013924598694	0.46219921112060547	0.001	0.7363488078117371	0.7899821996688843	0.44066888093948364	0.5574003458023071
32	0.7809549570083618	0.8539880514144897	0.5337327718734741	0.45753511786460876	0.001	0.7404237985610962	0.7926040291786194	0.43705523014068604	0.5401790142059326
33	0.8018066883087158	0.880401611328125	0.5797739028930664	0.4204634130001068	0.00020000001	0.747079610824585	0.8017475605010986	0.4590992331504822	0.5365176796913147
34	0.8055083751678467	0.8866648077964783	0.5879925489425659	0.4094258248806	0.00020000001	0.7446346282958984	0.8024790287017822	0.4601863622665405	0.5389188528060913
35	0.8089044094085693	0.8887806534767151	0.5956108570098877	0.40651756525039673	0.00020000001	0.7451779246330261	0.8037070035934448	0.45775145292282104	0.5357046127319336
36	0.8128098845481873	0.8904398083686829	0.6035090684890747	0.4038950502872467	0.00020000001	0.7483021020889282	0.8040662407875061	0.46174371242523193	0.5382285118103027
37	0.8147456645965576	0.8924358487129211	0.6077662706375122	0.40038955211639404	0.00020000001	0.7483021020889282	0.803180456161499	0.4647851586341858	0.5357261300086975
38	0.8167832493782043	0.8955252170562744	0.6121981739997864	0.3949463367462158	0.00020000001	0.7434121370315552	0.8004988431930542	0.44728338718414307	0.5444472432136536
39	0.8192284107208252	0.8986007571220398	0.6181005239486694	0.3903951942920685	0.00020000001	0.744091272354126	0.8006497025489807	0.4549555778503418	0.5420607924461365
40	0.8195680379867554	0.8989514708518982	0.6189124584197998	0.3887212872505188	0.00020000001	0.7515620589256287	0.8054931163787842	0.47007328271865845	0.5412798523902893
41	0.8250696063041687	0.9045003056526184	0.6298904418945312	0.3793777525424957	4.0000003e-05	0.748981237411499	0.8056471943855286	0.46513307094573975	0.5426782965660095
42	0.8292467594146729	0.9066798686981201	0.6394490599632263	0.3755192160606384	4.0000003e-05	0.7485737800598145	0.8053887486457825	0.46274369955062866	0.5453541874885559
43	0.8275487422943115	0.9068052172660828	0.6361139416694641	0.37523186206817627	4.0000003e-05	0.7465362548828125	0.80518639087677	0.45992326736450195	0.5450180768966675
44	0.828126072883606	0.9053152203559875	0.6371675133705139	0.377882719039917	4.0000003e-05	0.7481662631034851	0.805515468120575	0.4672410488128662	0.5438610911369324
45	0.8305712342262268	0.9076188802719116	0.6423686742782593	0.3740583658218384	4.0000003e-05	0.7485737800598145	0.8049554228782654	0.46322184801101685	0.544868528842926
