epoch	accuracy	auc	kappa	loss	lr	val_accuracy	val_auc	val_kappa	val_loss
0	0.5063913464546204	0.5134708881378174	0.007858872413635254	1.731367588043213	0.001	0.545098066329956	0.5980556011199951	0.04457360506057739	1.641937494277954
1	0.49754178524017334	0.526674211025238	0.002537369728088379	0.9213166236877441	0.001	0.5254902243614197	0.5680555701255798	0.012481987476348877	0.7938719391822815
2	0.5290068984031677	0.5452789664268494	0.052337586879730225	1.1851238012313843	0.001	0.545098066329956	0.5279937982559204	0.039922118186950684	0.7109798192977905
3	0.5299901962280273	0.5134883522987366	0.05572497844696045	1.333371639251709	0.001	0.5215686559677124	0.5427160859107971	0.0317460298538208	0.8079162836074829
4	0.5358898639678955	0.5580573081970215	0.07562899589538574	0.8551684617996216	0.001	0.5215686559677124	0.5728395581245422	0.003842473030090332	0.6926431655883789
5	0.6037364602088928	0.6170693039894104	0.20434117317199707	0.8905152082443237	0.001	0.5647059082984924	0.6062963008880615	0.10948562622070312	0.7047106623649597
6	0.5594887137413025	0.5868580341339111	0.11478626728057861	0.8966959714889526	0.001	0.5254902243614197	0.6118518710136414	0.0	0.7682395577430725
7	0.6017699241638184	0.6391897797584534	0.2016727328300476	0.7424159646034241	0.001	0.5372549295425415	0.5689197182655334	0.021463453769683838	0.8131514191627502
8	0.5850540995597839	0.5949565768241882	0.1674962043762207	1.1994783878326416	0.001	0.5411764979362488	0.6256480813026428	0.03117382526397705	1.5052788257598877
9	0.570304811000824	0.588458776473999	0.14173567295074463	1.0713884830474854	0.001	0.5176470875740051	0.5885802507400513	-0.0028777122497558594	1.1039488315582275
10	0.5860373377799988	0.625625729560852	0.17334794998168945	0.78487229347229	0.00020000001	0.545098066329956	0.6395370960235596	0.0510106086730957	0.8435683846473694
11	0.6312684416770935	0.6546922326087952	0.2604697346687317	0.7232213616371155	0.00020000001	0.545098066329956	0.6310184597969055	0.053742825984954834	0.7738481760025024
12	0.6116027235984802	0.6549754738807678	0.2235155701637268	0.7337706685066223	0.00020000001	0.6313725709915161	0.6617900729179382	0.260185182094574	0.7975211143493652
13	0.6302851438522339	0.6727110743522644	0.26061248779296875	0.7018272280693054	0.00020000001	0.5843137502670288	0.6701542735099792	0.1427212357521057	0.8128544092178345
14	0.6204522848129272	0.6865216493606567	0.24042803049087524	0.6750861406326294	0.00020000001	0.6235294342041016	0.6724691390991211	0.25274723768234253	0.7717304825782776
