epoch	accuracy	auc	kappa	loss	lr	val_accuracy	val_auc	val_kappa	val_loss
0	0.488723486661911	0.5108497142791748	0.0019183754920959473	1.2867226600646973	0.001	0.3336338996887207	0.5292165875434875	0.011306166648864746	0.8278006315231323
1	0.4898511469364166	0.5173308849334717	0.02817225456237793	1.0359197854995728	0.001	0.39314699172973633	0.5442043542861938	0.02837449312210083	0.94961017370224
2	0.518944501876831	0.5548312664031982	0.07154875993728638	1.009393572807312	0.001	0.7285842895507812	0.5581035614013672	-0.007168769836425781	0.6232311129570007
3	0.506991446018219	0.5371387004852295	0.036988914012908936	1.0697287321090698	0.001	0.49864742159843445	0.6130164861679077	0.10016077756881714	0.784336507320404
4	0.5187190175056458	0.5460706353187561	0.055256187915802	1.0381196737289429	0.001	0.5761947631835938	0.552499532699585	0.09517788887023926	2.1033554077148438
5	0.5365358591079712	0.5562950372695923	0.06779724359512329	1.0819077491760254	0.001	0.7321911454200745	0.6105284690856934	0.0	0.5744850039482117
6	0.5230040550231934	0.5444687604904175	0.04860001802444458	1.007428765296936	0.001	0.4589720368385315	0.5986112952232361	0.08790338039398193	0.7978215217590332
7	0.5297699570655823	0.563474714756012	0.07751810550689697	1.0414665937423706	0.001	0.5924255847930908	0.5142019391059875	-0.057331204414367676	0.9725948572158813
8	0.5209742784500122	0.5389735698699951	0.049122154712677	0.9617474675178528	0.001	0.5689810514450073	0.635577917098999	0.1454763412475586	0.9093188047409058
9	0.5184934735298157	0.5441969633102417	0.05887836217880249	0.8678457736968994	0.001	0.6122633218765259	0.5700975060462952	0.11353886127471924	1.635088324546814
10	0.5236806273460388	0.5599043965339661	0.07451343536376953	0.9586490392684937	0.001	0.39585211873054504	0.556753933429718	0.04487252235412598	1.7880771160125732
11	0.5390166640281677	0.6025707125663757	0.11333692073822021	0.7638404965400696	0.00020000001	0.5356176495552063	0.6330111622810364	0.12921208143234253	0.7342871427536011
12	0.5426251888275146	0.6160128116607666	0.12591451406478882	0.7504558563232422	0.00020000001	0.5401262640953064	0.6238970160484314	0.1315290927886963	0.8076326251029968
13	0.5789355039596558	0.6263291239738464	0.15627974271774292	0.7496415972709656	0.00020000001	0.5834084749221802	0.637325644493103	0.1500900387763977	0.716888964176178
14	0.5534505844116211	0.615297794342041	0.11981266736984253	0.7362815141677856	0.00020000001	0.6834986209869385	0.6290574073791504	0.1744469404220581	0.6562449336051941
15	0.5893098711967468	0.6381931304931641	0.16121810674667358	0.7073578238487244	0.00020000001	0.47520288825035095	0.6434811949729919	0.1102413535118103	0.7415462732315063
