epoch	accuracy	auc	kappa	loss	lr	val_accuracy	val_auc	val_kappa	val_loss
0	0.5366433262825012	0.5213869214057922	0.034336209297180176	1.7674919366836548	0.001	0.49198588728904724	0.5672885179519653	0.06143456697463989	0.7684595584869385
1	0.587176501750946	0.5749083161354065	0.1012275218963623	0.7095128297805786	0.001	0.6101602911949158	0.6147404313087463	0.158403217792511	0.6583040952682495
2	0.6171635985374451	0.6223247051239014	0.14724165201187134	0.6529340147972107	0.001	0.6337951421737671	0.649603545665741	0.17218023538589478	0.6386134028434753
3	0.6298308968544006	0.6465714573860168	0.17975568771362305	0.6421976089477539	0.001	0.6166802644729614	0.6364397406578064	0.18368107080459595	0.6498047113418579
4	0.6428037881851196	0.6646096706390381	0.20973420143127441	0.6313002705574036	0.001	0.6316218376159668	0.6499303579330444	0.13750213384628296	0.6415433287620544
5	0.6572709083557129	0.6852415204048157	0.24450796842575073	0.6194096803665161	0.001	0.6332518458366394	0.6593837738037109	0.19049811363220215	0.6340229511260986
6	0.6630781888961792	0.7026007771492004	0.2603582739830017	0.6080986261367798	0.001	0.6355609893798828	0.6534335613250732	0.18429052829742432	0.6361644268035889
7	0.6752699613571167	0.7208302021026611	0.2901993989944458	0.5942883491516113	0.001	0.6380059719085693	0.6610425114631653	0.17991209030151367	0.6356637477874756
8	0.6891598105430603	0.73900306224823	0.3230764865875244	0.5806313753128052	0.001	0.6313501596450806	0.6491026282310486	0.19132286310195923	0.6435751914978027
9	0.7021327018737793	0.7608574628829956	0.35477060079574585	0.562525749206543	0.001	0.6331160068511963	0.6482576131820679	0.20487511157989502	0.6508615016937256
10	0.7150377035140991	0.7780033946037292	0.38529324531555176	0.5465871095657349	0.001	0.640586793422699	0.6616265773773193	0.219435453414917	0.6405608654022217
11	0.7557223439216614	0.8297770023345947	0.4770403504371643	0.49272146821022034	0.00020000001	0.6521325707435608	0.6790590882301331	0.2570784091949463	0.6557577252388
12	0.7620390057563782	0.8394506573677063	0.49236196279525757	0.47919756174087524	0.00020000001	0.6526759266853333	0.6756130456924438	0.25031375885009766	0.6645795106887817
13	0.7699177861213684	0.8467758297920227	0.5105170011520386	0.4717532992362976	0.00020000001	0.6560717225074768	0.679979145526886	0.25693315267562866	0.6664741039276123
14	0.7781022787094116	0.8555181622505188	0.528497576713562	0.4596458673477173	0.00020000001	0.6469709277153015	0.6762827038764954	0.24947911500930786	0.6749817132949829
15	0.782551109790802	0.8602911233901978	0.5377650856971741	0.45266664028167725	0.00020000001	0.6492800712585449	0.6833770275115967	0.2599218487739563	0.6783597469329834
