epoch	accuracy	auc	kappa	loss	lr	val_accuracy	val_auc	val_kappa	val_loss
0	0.5403153300285339	0.5560295581817627	0.07979154586791992	1.0984559059143066	0.001	0.437724232673645	0.5553073287010193	0.028953850269317627	0.7342802882194519
1	0.5495449304580688	0.5800449252128601	0.10305386781692505	0.8954030871391296	0.001	0.5966171026229858	0.5742059946060181	0.039411067962646484	1.6700446605682373
2	0.5731316208839417	0.5989610552787781	0.15230894088745117	0.9174638986587524	0.001	0.6304458975791931	0.6488407850265503	0.2273852825164795	1.0089912414550781
3	0.5769773125648499	0.6117342710494995	0.15602678060531616	0.7981385588645935	0.001	0.5427985787391663	0.7013864517211914	0.1710282564163208	0.7703004479408264
4	0.5983847975730896	0.6405455470085144	0.19899851083755493	0.7646430134773254	0.001	0.6099436283111572	0.7051138281822205	0.24922561645507812	0.6800758242607117
5	0.6019741296768188	0.6544608473777771	0.20407861471176147	0.7643248438835144	0.001	0.5715017914772034	0.6453438401222229	0.19305098056793213	0.7527914643287659
6	0.615433931350708	0.6674690246582031	0.2277076244354248	0.7640732526779175	0.001	0.6570989489555359	0.6922038197517395	0.2426457405090332	0.6378363370895386
7	0.6276118159294128	0.6852841973304749	0.25275999307632446	0.7258186936378479	0.001	0.6873398423194885	0.7389439940452576	0.3657476305961609	0.6005172729492188
8	0.6592744588851929	0.7210553288459778	0.31024259328842163	0.6955309510231018	0.001	0.6970784068107605	0.752159059047699	0.3696414828300476	0.5837028622627258
9	0.6546596884727478	0.7086912393569946	0.30149567127227783	0.7609559297561646	0.001	0.7196309566497803	0.7480957508087158	0.3930113911628723	0.6961809396743774
10	0.6810665130615234	0.7475471496582031	0.3488094210624695	0.6347614526748657	0.001	0.6786263585090637	0.6753484010696411	0.2875511050224304	1.1331071853637695
11	0.6864504814147949	0.7542006373405457	0.3610225319862366	0.6510396003723145	0.001	0.7283444404602051	0.7847980260848999	0.4315043091773987	0.5420038104057312
12	0.7047814130783081	0.7683987617492676	0.3974888324737549	0.6433400511741638	0.001	0.7186058163642883	0.7876749634742737	0.4089323878288269	0.5424832701683044
13	0.7033713459968567	0.7712287306785583	0.39144545793533325	0.6214501857757568	0.001	0.7047668099403381	0.7983194589614868	0.409808874130249	0.5599038600921631
14	0.7074733972549438	0.7755002379417419	0.40266937017440796	0.6639930009841919	0.001	0.6970784068107605	0.8202770948410034	0.4077989459037781	0.5900194644927979
15	0.7163184285163879	0.7886703610420227	0.41876018047332764	0.5891364812850952	0.001	0.7052793502807617	0.7991183400154114	0.41616708040237427	0.5539641380310059
16	0.7222151160240173	0.7928401827812195	0.4306783676147461	0.6131601929664612	0.001	0.6278831362724304	0.6955001354217529	0.290253221988678	1.0520362854003906
17	0.7572106122970581	0.8314858675003052	0.4986778497695923	0.5139189958572388	0.00020000001	0.7626857757568359	0.8497517108917236	0.514272928237915	0.48116838932037354
18	0.7702858448028564	0.8423799872398376	0.5242520570755005	0.4922892451286316	0.00020000001	0.7729369401931763	0.8520770072937012	0.527314305305481	0.4677620828151703
19	0.7759261727333069	0.8510560393333435	0.5348973274230957	0.47745558619499207	0.00020000001	0.7744746208190918	0.84410560131073	0.5256341099739075	0.466463565826416
20	0.7806691527366638	0.8557137250900269	0.545073390007019	0.4751245677471161	0.00020000001	0.7811378836631775	0.8503854274749756	0.5426104068756104	0.461696594953537
21	0.7866939902305603	0.8584442734718323	0.5590028762817383	0.4718456268310547	0.00020000001	0.7775499820709229	0.8521444201469421	0.5342953205108643	0.4580670893192291
22	0.7833611369132996	0.8599064946174622	0.5520256757736206	0.47135376930236816	0.00020000001	0.7672988176345825	0.8390496969223022	0.5062791109085083	0.49102890491485596
23	0.787206768989563	0.8625457882881165	0.559637188911438	0.4641021490097046	0.00020000001	0.7724243998527527	0.8584548234939575	0.5323308110237122	0.4696842133998871
24	0.7932316660881042	0.8687045574188232	0.5731587409973145	0.45782026648521423	0.00020000001	0.7816504240036011	0.8558527827262878	0.5439482927322388	0.46320709586143494
25	0.7925906777381897	0.8716264963150024	0.5709035396575928	0.44925597310066223	0.00020000001	0.7539723515510559	0.8650251626968384	0.5050364136695862	0.47266510128974915
26	0.7978464365005493	0.8727531433105469	0.581756591796875	0.4450303614139557	0.00020000001	0.7929267287254333	0.8540893197059631	0.5508778691291809	0.44937556982040405
27	0.8006665706634521	0.873355507850647	0.5871118307113647	0.4455702304840088	0.00020000001	0.7770374417304993	0.8580019474029541	0.543298602104187	0.46644413471221924
28	0.8004102110862732	0.8780460953712463	0.5878186225891113	0.43687477707862854	0.00020000001	0.7867760062217712	0.8586334586143494	0.5575838088989258	0.4598492980003357
29	0.8092552423477173	0.8871933221817017	0.6060657501220703	0.42263129353523254	0.00020000001	0.7985648512840271	0.8600398898124695	0.5728696584701538	0.441970556974411
30	0.8069478273391724	0.8827923536300659	0.601030707359314	0.4364132881164551	0.00020000001	0.7898513674736023	0.8612913489341736	0.5581506490707397	0.4503045976161957
31	0.8139982223510742	0.8921855092048645	0.6150245666503906	0.4135415852069855	0.00020000001	0.7514095306396484	0.8667891621589661	0.5040678977966309	0.49478599429130554
32	0.8132290840148926	0.8913432955741882	0.614849328994751	0.4150659143924713	0.00020000001	0.7749871611595154	0.8507984280586243	0.5301227569580078	0.47434523701667786
33	0.8214331269264221	0.8969115614891052	0.6315542459487915	0.4078502953052521	0.00020000001	0.7760123014450073	0.8640084862709045	0.540144681930542	0.46041789650917053
34	0.8179720640182495	0.8952597975730896	0.6246843934059143	0.40715327858924866	0.00020000001	0.7867760062217712	0.8578797578811646	0.548497200012207	0.4563867747783661
35	0.8395077586174011	0.9150964617729187	0.6677101850509644	0.3714863359928131	4.0000003e-05	0.7919015884399414	0.869688868522644	0.5670459270477295	0.44468361139297485
36	0.8433533906936646	0.9205524325370789	0.6764868497848511	0.3573771119117737	4.0000003e-05	0.7878011465072632	0.8692808151245117	0.5619149208068848	0.451403945684433
37	0.8482245802879333	0.9253021478652954	0.6865469217300415	0.34637710452079773	4.0000003e-05	0.7811378836631775	0.8673989176750183	0.5498056411743164	0.46325722336769104
38	0.8474554419517517	0.9249065518379211	0.6854142546653748	0.34660327434539795	4.0000003e-05	0.7867760062217712	0.8696557283401489	0.5616554021835327	0.46398764848709106
39	0.8493782877922058	0.9274362325668335	0.688854455947876	0.3408828377723694	4.0000003e-05	0.8026652932167053	0.8707262873649597	0.5863094329833984	0.44717851281166077
