epoch	accuracy	auc	kappa	loss	lr	val_accuracy	val_auc	val_kappa	val_loss
0	0.5402431488037109	0.5159085988998413	0.019331514835357666	1.2810535430908203	0.001	0.5843520760536194	0.5550875663757324	0.0839340090751648	0.7878813743591309
1	0.5629966855049133	0.5347444415092468	0.03453177213668823	1.160054326057434	0.001	0.5964412093162537	0.6013698577880859	0.012548744678497314	0.7234438061714172
2	0.5778713822364807	0.5521508455276489	0.04230165481567383	1.1530249118804932	0.001	0.5958978533744812	0.6004117131233215	0.0	0.6754103899002075
3	0.5789920687675476	0.5514985918998718	0.043585777282714844	1.070429801940918	0.001	0.5972561836242676	0.6084480285644531	0.004900932312011719	0.6681893467903137
4	0.5845955014228821	0.5592402219772339	0.07401162385940552	0.8609654903411865	0.001	0.6009236574172974	0.579025387763977	0.03877401351928711	0.6657029986381531
5	0.5887047648429871	0.5694203972816467	0.08837556838989258	0.6951573491096497	0.001	0.6014670133590698	0.6151231527328491	0.1639917492866516	0.6642823815345764
6	0.6018474698066711	0.5922394394874573	0.10985654592514038	0.6696848273277283	0.001	0.6256452202796936	0.6384700536727905	0.17008143663406372	0.6475023627281189
7	0.6150580644607544	0.6126912832260132	0.13844990730285645	0.6580246090888977	0.001	0.6443901062011719	0.6693681478500366	0.18314188718795776	0.6325560808181763
8	0.6254839301109314	0.6308473944664001	0.15887701511383057	0.6491737365722656	0.001	0.647514283657074	0.6788532733917236	0.1873517632484436	0.6308034658432007
9	0.6385587453842163	0.6474682092666626	0.19024449586868286	0.639197587966919	0.001	0.6146427392959595	0.626376211643219	0.06424349546432495	0.670134425163269
10	0.6439584493637085	0.6635021567344666	0.20309782028198242	0.6309571266174316	0.001	0.6638141870498657	0.7025874853134155	0.2186422348022461	0.6144535541534424
11	0.6505467891693115	0.6727018356323242	0.22172605991363525	0.6242772936820984	0.001	0.6691116690635681	0.7115841507911682	0.24029254913330078	0.6033807992935181
12	0.6614140868186951	0.686135470867157	0.24544715881347656	0.6178702712059021	0.001	0.6760390996932983	0.7190664410591125	0.2576630115509033	0.5994349122047424
13	0.6677986979484558	0.6945109963417053	0.26199018955230713	0.6108145117759705	0.001	0.678619921207428	0.7118813395500183	0.3054145574569702	0.6034097671508789
14	0.6756775379180908	0.7054414749145508	0.2794311046600342	0.6029642820358276	0.001	0.6919315457344055	0.7385980486869812	0.3406442403793335	0.5805174708366394
15	0.6801602840423584	0.7148889899253845	0.2924230098724365	0.5965295433998108	0.001	0.6931540369987488	0.7430943250656128	0.2982214093208313	0.5847911238670349
16	0.6847789287567139	0.7207252979278564	0.30350422859191895	0.5929362177848816	0.001	0.7082314491271973	0.7467509508132935	0.3546603322029114	0.5722590684890747
17	0.6923181414604187	0.7298388481140137	0.322600781917572	0.5860937237739563	0.001	0.7038848400115967	0.7525901198387146	0.3329775333404541	0.5672867894172668
18	0.6969367861747742	0.735998809337616	0.33320921659469604	0.5805445909500122	0.001	0.697364866733551	0.7335810661315918	0.33446037769317627	0.5895689725875854
19	0.703185498714447	0.748252272605896	0.3491038680076599	0.5711743235588074	0.001	0.722629725933075	0.7668359875679016	0.38784700632095337	0.5545103549957275
20	0.7064796686172485	0.7533923983573914	0.3562450408935547	0.5670124292373657	0.001	0.7128497958183289	0.7647430896759033	0.3768678903579712	0.553353488445282
21	0.7090266942977905	0.7566148042678833	0.36441993713378906	0.5643467903137207	0.001	0.7207280397415161	0.7649449110031128	0.3818018436431885	0.5534428358078003
22	0.7128981947898865	0.7648013234138489	0.37287652492523193	0.5584257245063782	0.001	0.7216789126396179	0.7690103054046631	0.39373117685317993	0.5507785081863403
23	0.7160905003547668	0.7667548060417175	0.3808717727661133	0.555157482624054	0.001	0.7229014039039612	0.7692893147468567	0.397863507270813	0.5511616468429565
24	0.7190450429916382	0.7748136520385742	0.38897329568862915	0.54716557264328	0.001	0.7203205823898315	0.7638499736785889	0.38377833366394043	0.5576744675636292
25	0.7236297130584717	0.7785744667053223	0.4002784490585327	0.5443328022956848	0.001	0.7277913689613342	0.7781029343605042	0.39253270626068115	0.5439910888671875
26	0.7298444509506226	0.7862484455108643	0.41418683528900146	0.5371798276901245	0.001	0.7250747084617615	0.7721707224845886	0.4092743992805481	0.5487000346183777
27	0.7321197986602783	0.7868124842643738	0.4196045994758606	0.5358851552009583	0.001	0.732409656047821	0.7790316939353943	0.4137458801269531	0.54020756483078
28	0.7378931045532227	0.7955034375190735	0.43356865644454956	0.5289338231086731	0.001	0.7317305207252502	0.7810315489768982	0.411754310131073	0.5404483675956726
29	0.7376893162727356	0.7977442741394043	0.4336705803871155	0.5256031155586243	0.001	0.717875599861145	0.7686410546302795	0.38586461544036865	0.5518509149551392
30	0.7407118082046509	0.8028078079223633	0.4400937557220459	0.5197345018386841	0.001	0.7296929955482483	0.7826161980628967	0.4058271050453186	0.5380171537399292
31	0.746179461479187	0.8084481358528137	0.4531548023223877	0.5157235860824585	0.001	0.7291496992111206	0.7725386023521423	0.4203019142150879	0.5462288856506348
32	0.7444474697113037	0.8082664608955383	0.4492763876914978	0.5135887265205383	0.001	0.7374354600906372	0.7868508100509644	0.42307740449905396	0.5325140357017517
33	0.7490321397781372	0.814810037612915	0.4598315954208374	0.5072275996208191	0.001	0.7317305207252502	0.7814028263092041	0.4234788417816162	0.5375900864601135
34	0.7535488605499268	0.8188191652297974	0.47040724754333496	0.5017178058624268	0.001	0.7329530119895935	0.7869420647621155	0.4260738492012024	0.5334035754203796
35	0.7568430304527283	0.8241146802902222	0.4776689410209656	0.4962478578090668	0.001	0.7397446632385254	0.7891063690185547	0.434911847114563	0.5326961874961853
36	0.760374903678894	0.8288612365722656	0.48644912242889404	0.4901379942893982	0.001	0.7322738170623779	0.7822005152702332	0.42618846893310547	0.5376280546188354
37	0.7670990824699402	0.8329695463180542	0.5006926655769348	0.4852890074253082	0.001	0.7434121370315552	0.7910193800926208	0.44113630056381226	0.5296119451522827
38	0.768287718296051	0.8360426425933838	0.5043832659721375	0.48265495896339417	0.001	0.7257538437843323	0.783785879611969	0.4208168387413025	0.5419754981994629
