epoch	accuracy	auc	kappa	loss	lr	val_accuracy	val_auc	val_kappa	val_loss
0	0.5715547204017639	0.5545839071273804	0.08201122283935547	1.2414498329162598	0.001	0.6075794696807861	0.6347858309745789	0.044068098068237305	0.6607592701911926
1	0.6263329386711121	0.6392615437507629	0.17033952474594116	0.6459802985191345	0.001	0.6337951421737671	0.6634249687194824	0.2324780821800232	0.6372787356376648
2	0.6469469666481018	0.6723896861076355	0.2219739556312561	0.627336323261261	0.001	0.6297202110290527	0.6478856205940247	0.1856997013092041	0.6391534805297852
3	0.6648440957069397	0.7042450904846191	0.2681713104248047	0.6068828105926514	0.001	0.6441184282302856	0.6662418842315674	0.20125532150268555	0.6325439810752869
4	0.6876316070556641	0.7343116402626038	0.32371199131011963	0.5850147008895874	0.001	0.6477859020233154	0.6943145990371704	0.265849769115448	0.619131326675415
5	0.7039665579795837	0.7590711712837219	0.36296916007995605	0.5643839240074158	0.001	0.6503667235374451	0.6682916283607483	0.22871828079223633	0.6534995436668396
6	0.7237995266914368	0.7880420088768005	0.4076739549636841	0.5379085540771484	0.001	0.647514283657074	0.6878385543823242	0.2594931721687317	0.634233832359314
7	0.743394672870636	0.8145822286605835	0.4526568651199341	0.5097628235816956	0.001	0.6623200178146362	0.6955657601356506	0.26696693897247314	0.6218647956848145
8	0.7630917429924011	0.8382390141487122	0.49692267179489136	0.48218226432800293	0.001	0.657158374786377	0.6997687220573425	0.2812091112136841	0.6336084008216858
9	0.7849283218383789	0.8636139035224915	0.5449865460395813	0.4471112787723541	0.001	0.6693833470344543	0.7121225595474243	0.29552698135375977	0.6345257759094238
10	0.8431026339530945	0.9202342629432678	0.670086145401001	0.3548396825790405	0.00020000001	0.6697908043861389	0.7182372808456421	0.3097674250602722	0.6876459717750549
11	0.8556680083274841	0.9319306015968323	0.6974116563796997	0.3283323049545288	0.00020000001	0.6763107776641846	0.7208954095840454	0.3233960270881653	0.709474503993988
12	0.865958034992218	0.9400684833526611	0.7191877365112305	0.30997034907341003	0.00020000001	0.6703341603279114	0.7154821753501892	0.31105321645736694	0.7278709411621094
13	0.8734293580055237	0.9469521641731262	0.7351506948471069	0.2924717664718628	0.00020000001	0.6677533388137817	0.7202814817428589	0.3213626742362976	0.7566424012184143
14	0.8828703165054321	0.9530038237571716	0.7550997138023376	0.27701106667518616	0.00020000001	0.6818799376487732	0.7267172336578369	0.3365185260772705	0.7544061541557312
