epoch	accuracy	auc	kappa	loss	lr	val_accuracy	val_auc	val_kappa	val_loss
0	0.5413638353347778	0.5314823389053345	0.04540562629699707	4.24531364440918	0.001	0.5976637005805969	0.5652356743812561	0.011063992977142334	3.6006100177764893
1	0.5785505771636963	0.5688227415084839	0.10164129734039307	1.1613235473632812	0.001	0.6024178266525269	0.6138345003128052	0.09167546033859253	0.7105500102043152
2	0.6379474401473999	0.6538478136062622	0.20779532194137573	0.6627700924873352	0.001	0.6263243556022644	0.6349377036094666	0.1607782244682312	0.6498295664787292
3	0.6649460196495056	0.7035295963287354	0.26940208673477173	0.6102557182312012	0.001	0.6378701329231262	0.659229576587677	0.1810060739517212	0.638073742389679
4	0.6941859722137451	0.7392749786376953	0.3389376401901245	0.5827275514602661	0.001	0.6090736389160156	0.6175622940063477	0.16932553052902222	0.6638965010643005
5	0.7158187627792358	0.770079493522644	0.38935571908950806	0.5564775466918945	0.001	0.6287693381309509	0.651674211025238	0.21069616079330444	0.6500751376152039
6	0.7339876294136047	0.801191508769989	0.43116044998168945	0.5252540707588196	0.001	0.62700355052948	0.6304987072944641	0.185418963432312	0.6718407273292542
7	0.7596278190612793	0.832336962223053	0.48915690183639526	0.48924902081489563	0.001	0.6324368119239807	0.6344484090805054	0.2018257975578308	0.6910896897315979
8	0.7841132879257202	0.8623910546302795	0.5433125495910645	0.44920316338539124	0.001	0.6162727475166321	0.6271104216575623	0.18736696243286133	0.7136721014976501
9	0.8467363715171814	0.9241148233413696	0.6776430606842041	0.34586337208747864	0.00020000001	0.6290410161018372	0.6531736850738525	0.22238659858703613	0.7941300272941589
10	0.8615431785583496	0.9377573728561401	0.709446907043457	0.3138951063156128	0.00020000001	0.6333876848220825	0.6528733372688293	0.22829526662826538	0.8169039487838745
11	0.8722067475318909	0.9453036189079285	0.7323954105377197	0.29538071155548096	0.00020000001	0.6355609893798828	0.6536573767662048	0.22177398204803467	0.8408061861991882
12	0.882768452167511	0.9533315896987915	0.7546293139457703	0.27626660466194153	0.00020000001	0.6412659883499146	0.658076286315918	0.24305230379104614	0.8647187948226929
13	0.885553240776062	0.9566474556922913	0.7607190012931824	0.264676034450531	0.00020000001	0.6295843720436096	0.6465901136398315	0.22369515895843506	0.8912577629089355
